project_id,project_name,issue_count,fields.creator.key_<lambda>,fields.reporter.key_<lambda>,total_links,avg_links_per_issue,fields.components_<lambda>,total_components,avg_components_per_issue,total_labels,avg_labels_per_issue,project_start_date,project_latest_date,avg_resolution_hours,median_resolution_hours,min_resolution_hours,max_resolution_hours,resolution_hours_std,total_resolution_hours,fields.issuetype.name_<lambda>_Enhancement,fields.issuetype.name_<lambda>_Analysis,fields.issuetype.name_<lambda>_Problem,fields.issuetype.name_<lambda>_Typo,fields.issuetype.name_<lambda>_Problem Ticket,fields.issuetype.name_<lambda>_Backport,fields.issuetype.name_<lambda>_Technical Requirement,fields.issuetype.name_<lambda>_Support Request,fields.issuetype.name_<lambda>_Task,fields.issuetype.name_<lambda>_Public Security Vulnerability,fields.issuetype.name_<lambda>_Sub-task,fields.issuetype.name_<lambda>_Third-party issue,fields.issuetype.name_<lambda>_Clarification,fields.issuetype.name_<lambda>_Plugin Release Request,fields.issuetype.name_<lambda>_Dev Task,fields.issuetype.name_<lambda>_Spec Change,fields.issuetype.name_<lambda>_Feedback,fields.issuetype.name_<lambda>_A/B Test,fields.issuetype.name_<lambda>_Tracker,fields.issuetype.name_<lambda>_Spike,fields.issuetype.name_<lambda>_Ask a question,fields.issuetype.name_<lambda>_Risk,fields.issuetype.name_<lambda>_Support Patch,fields.issuetype.name_<lambda>_Market Problem,fields.issuetype.name_<lambda>_RFE,fields.issuetype.name_<lambda>_Feature Request,fields.issuetype.name_<lambda>_Component Upgrade Subtask,fields.issuetype.name_<lambda>_Infrastructure,fields.issuetype.name_<lambda>_Business Requirement,fields.issuetype.name_<lambda>_Documentation,fields.issuetype.name_<lambda>_Feature,fields.issuetype.name_<lambda>_Incident,fields.issuetype.name_<lambda>_Build Failure,fields.issuetype.name_<lambda>_Suggestion,fields.issuetype.name_<lambda>_Investigation,fields.issuetype.name_<lambda>_Question,fields.issuetype.name_<lambda>_Patch,fields.issuetype.name_<lambda>_Docs Task,fields.issuetype.name_<lambda>_Atlassian Incident,fields.issuetype.name_<lambda>_Purchase,fields.issuetype.name_<lambda>_Issue,fields.issuetype.name_<lambda>_Test Task,fields.issuetype.name_<lambda>_Workload,fields.issuetype.name_<lambda>_New Feature,fields.issuetype.name_<lambda>_Backport Sub-Task,fields.issuetype.name_<lambda>_CTS Challenge,fields.issuetype.name_<lambda>_QE Sub-task,fields.issuetype.name_<lambda>_Bug,fields.issuetype.name_<lambda>_Pricing Change,fields.issuetype.name_<lambda>_Design Request,fields.issuetype.name_<lambda>_Initiative,fields.issuetype.name_<lambda>_OKR,fields.issuetype.name_<lambda>_Tracking,fields.issuetype.name_<lambda>_Component Upgrade,fields.issuetype.name_<lambda>_Library Upgrade,fields.issuetype.name_<lambda>_Success Metric,fields.issuetype.name_<lambda>_Improvement,fields.issuetype.name_<lambda>_Doc API,fields.issuetype.name_<lambda>_App Incident,fields.issuetype.name_<lambda>_Payment Support,fields.issuetype.name_<lambda>_Technical task,fields.issuetype.name_<lambda>_Requirement,fields.issuetype.name_<lambda>_Dev Sub-task,fields.issuetype.name_<lambda>_Simple Task,fields.issuetype.name_<lambda>_Epic,fields.issuetype.name_<lambda>_Release,fields.issuetype.name_<lambda>_IT Help,fields.issuetype.name_<lambda>_Quality Risk,fields.issuetype.name_<lambda>_Story,fields.issuetype.name_<lambda>_Technical Debt,fields.issuetype.name_<lambda>_Doc UI,fields.issuetype.name_<lambda>_Docs Sub-task,fields.issuetype.name_<lambda>_QE Task,fields.status.name_<lambda>_Approved,fields.status.name_<lambda>_In Progress,fields.status.name_<lambda>_Verified,fields.status.name_<lambda>_Dropped,fields.status.name_<lambda>_In Review,fields.status.name_<lambda>_Defining,fields.status.name_<lambda>_To Do
14510.0,Sourcetree for Windows,5199,3413,3417,0.0,0.0,set(),0,0.0,0,0.0,2012-09-26 11:49:35.000,2021-09-13 05:48:08.000,7829.7009120343655,1241.6555555555556,0.0038888888888888888,68463.28305555556,11072.735290205721,40706615.041666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,4179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14613.0,Atlassian Cloud,6933,1693,1692,0.0,0.0,set(),0,0.0,0,0.0,1982-11-26 02:23:00.000,2021-12-30 14:58:23.000,10493.117136561052,1918.8975,0.004166666666666667,243090.86833333335,15081.645096197868,72748781.10777777,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,0,0,0,0,2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15611.0,Jira Service Management Server and Data Center,4198,1530,1541,0.0,0.0,set(),0,0.0,0,0.0,2013-09-12 01:55:47.000,2021-12-15 11:37:50.000,19621.401899912657,11367.20986111111,0.006111111111111111,67316.73722222222,20198.499474229015,82370645.17583333,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533,0,0,0,0,0,0,0,0,0,0,0,0,0,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16271.0,Maven JGit Flow,197,1,1,0.0,0.0,set(),0,0.0,0,0.0,2013-03-25 18:24:50.497,2015-09-15 16:51:35.164,3315.2951574887197,3105.2208241666667,0.09115777777777778,12881.624785833334,2649.637790493974,653113.1460252778,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,145,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17771.0,Atlassian Connect in Jira Cloud,1381,1,1,0.0,0.0,set(),0,0.0,0,0.0,2012-11-07 05:42:31.000,2021-11-02 12:02:49.854,6716.229244802477,1173.0594619444444,0.0028283333333333333,60303.36502333333,11778.29836378174,9275112.587072222,0,0,0,0,0,0,0,0,92,0,43,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,542,0,0,0,0,0,0,0,0,229,0,7,0,0,0,0,0,25,0,0,0,295,6,0,0,0,0,1,0,0,0,0,0
17870.0,Confluence Ecosystem (Moved: go.atlassian.com/ce-move),693,1,1,0.0,0.0,set(),0,0.0,0,0.0,2012-04-19 00:22:33.000,2018-05-10 03:50:13.911,3784.7898574619207,621.2238516666666,0.0030633333333333333,46710.699846111114,8220.649217648714,2622859.371221111,0,0,0,0,0,0,0,50,145,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,224,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18170.0,Atlassian Accessibility,197,1,1,0.0,0.0,set(),0,0.0,0,0.0,2014-09-08 05:45:23.597,2018-04-02 16:18:07.650,1250.3814860674,348.1731813888889,0.021818055555555556,40005.581579722224,3126.6502336401277,246325.15275527778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18511.0,Jira Software Cloud,10029,3242,3263,0.0,0.0,set(),0,0.0,0,0.0,2007-06-14 06:25:23.000,2021-12-29 00:10:32.000,11781.381153405126,4077.4733333333334,0.004722222222222222,112190.06527777777,16040.432481311349,118155471.5875,0,0,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5715,0,0,0,0,0,0,0,0,0,0,0,0,0,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18512.0,Jira Service Management Cloud,3990,1347,1351,0.0,0.0,set(),0,0.0,0,0.0,2013-09-12 01:55:47.000,2021-12-27 09:32:03.000,15326.05311347814,8748.320555555556,0.006944444444444444,72074.13388888889,17405.368123332937,61150951.92277778,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18513.0,Confluence Cloud,20151,5438,5492,0.0,0.0,set(),0,0.0,0,0.0,2003-11-19 20:40:08.000,2021-12-22 18:31:23.000,19159.813232566346,14063.700833333334,0.0030555555555555557,144151.03194444443,20184.429950543974,386089396.4494445,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10639,0,0,0,0,0,0,0,0,0,0,0,0,0,9462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18514.0,Jira Cloud,22142,6451,6507,0.0,0.0,set(),0,0.0,0,0.0,2002-08-02 09:16:21.000,2021-12-29 20:27:08.000,24646.77263037064,18973.872083333335,0.004166666666666667,159244.16861111112,24174.552016992668,545728839.5816667,0,0,0,0,0,0,0,807,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12736,0,0,0,0,0,0,0,0,0,0,0,0,0,8322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20070.0,Atlassian Connect JavaScript API,587,1,1,0.0,0.0,set(),0,0.0,0,0.0,2014-03-06 02:20:49.905,2021-07-26 01:50:35.432,7916.709436641113,504.18466,0.06799305555555556,52677.01463861111,14127.283359339574,4647108.439308333,0,0,0,0,0,0,0,0,138,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,222,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,8,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0
20310.0,Bitbucket Cloud,17994,158,8950,0.0,0.0,set(),0,0.0,0,0.0,2008-06-13 12:35:48.000,2021-12-16 10:19:03.000,12788.83005182283,4844.316805555556,0.0,92534.43694444445,16965.562408979742,230122207.9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,12066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28139.0,Jira Performance Testing Tools,405,1,1,0.0,0.0,set(),0,0.0,0,0.0,2018-08-20 10:27:34.364,2021-12-22 08:34:17.627,1081.4947059176955,163.10890916666665,0.005696111111111111,21021.717209444443,2618.0871053435917,438005.35589666665,0,0,0,0,0,0,0,0,59,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
28269.0,Forge,72,1,1,0.0,0.0,set(),0,0.0,0,0.0,2019-11-26 12:16:40.246,2021-08-31 22:07:47.417,2993.688686724537,1884.87680375,-5.4444444444444446e-05,14965.478908055555,3377.4431794283864,215545.58544416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28289.0,Server Platform Frontend,549,1,1,0.0,0.0,set(),0,0.0,0,0.0,2019-03-22 10:48:52.022,2021-12-01 01:56:18.236,1648.6489500718478,478.20887444444446,0.0032386111111111114,20603.863061666667,2807.204788189825,905108.2735894445,0,0,0,0,0,0,0,0,328,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0
12310050.0,JBoss Web Services,3789,418,418,0.0,0.0,set(),0,0.0,0,0.0,2004-10-06 06:04:10.000,2021-12-15 15:49:44.000,3888.936409636081,769.8472222222222,0.0022222222222222222,83938.56777777777,8631.55380048595,14735180.05611111,75,0,0,0,0,0,0,0,1153,0,369,0,0,0,0,0,0,0,0,0,0,0,2,0,0,536,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,1605,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12310150.0,JBoss ESB,3453,177,177,0.0,0.0,set(),0,0.0,0,0.0,2003-09-17 05:23:10.000,2021-05-19 08:24:14.000,2233.792202593558,111.2063888888889,0.0016666666666666668,82706.1711111111,9150.159926085267,7713284.475555556,6,0,0,0,0,0,0,0,1056,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310200.0,JBoss Transaction Manager,3214,188,190,0.0,0.0,set(),0,0.0,0,0.0,2005-12-23 17:03:04.000,2021-12-15 11:49:24.000,4033.5672125423494,426.3926388888889,0.0022222222222222222,111213.5963888889,9729.71317450126,12963885.02111111,235,0,0,0,0,0,0,0,882,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1558,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310210.0,JBRULES,2648,597,597,0.0,0.0,set(),0,0.0,0,0.0,2005-12-05 10:17:10.000,2013-01-25 04:57:37.000,3914.9641919478013,466.10625000000005,0.0033333333333333335,119811.9186111111,10520.548412156739,10366825.180277778,30,0,0,0,0,0,0,0,185,0,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,754,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,0
12310271.0,PicketBox ,827,82,82,0.0,0.0,set(),0,0.0,0,0.0,2006-09-05 13:15:33.000,2020-02-20 03:39:57.000,1927.2314204621791,14.851111111111111,0.004166666666666667,48667.81722222222,5746.197653990604,1593820.384722222,17,0,0,0,0,0,0,0,245,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310320.0,JBoss Enterprise Application Platform 4 and 5,5930,376,369,0.0,0.0,set(),0,0.0,0,0.0,2007-03-01 20:38:17.000,2020-11-30 09:48:25.000,6662.349539066891,628.9911111111111,0.0022222222222222222,96927.75055555555,16087.598244353097,39507732.766666666,75,0,0,0,0,0,0,0,1215,0,579,0,0,0,0,0,0,0,0,0,0,0,107,0,0,395,11,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3439,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
12310330.0,jboss.org,1821,161,175,0.0,0.0,set(),0,0.0,0,0.0,2007-05-22 09:55:14.000,2021-12-02 12:40:38.000,10440.625844163767,526.2197222222222,0.0016666666666666668,102139.275,21702.368163113264,19012379.66222222,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0,0,1065,0,0,0,0,1,0,0,0,0,0,0
12310460.0,JBoss Enterprise SOA Platform,3110,150,150,0.0,0.0,set(),0,0.0,0,0.0,2007-03-15 10:46:49.000,2012-01-12 08:14:49.000,3276.2520566273665,821.7466666666667,0.004166666666666667,34212.200833333336,5269.479030600487,10189143.89611111,13,0,0,0,0,0,0,0,479,0,59,0,0,0,0,0,0,0,0,0,0,0,3,0,0,246,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0
12310500.0,Red Hat CodeReady Studio (devstudio),4070,308,310,0.0,0.0,set(),0,0.0,0,0.0,2007-03-16 05:46:49.000,2021-12-22 22:32:05.000,4441.58706981982,553.02625,0.0019444444444444444,120679.4238888889,14650.110697713373,18077259.374166667,148,0,0,0,0,0,0,0,912,0,272,0,0,0,0,0,0,0,0,0,0,0,1,0,0,563,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2096,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0
12310560.0,RESTEasy,2626,761,769,0.0,0.0,set(),0,0.0,0,0.0,2008-02-27 20:07:01.000,2021-12-15 18:23:29.000,5849.654431539308,680.5663888888889,0.001388888888888889,79855.32,12875.223023144941,15361192.537222221,149,0,0,0,0,0,0,0,405,0,94,0,0,0,0,0,0,0,0,0,0,0,1,0,0,341,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1428,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0
12310691.0,IronJacamar,1355,101,102,0.0,0.0,set(),0,0.0,0,0.0,2004-12-14 16:48:08.000,2021-09-17 12:56:59.000,1787.8508907339076,167.1611111111111,0.0019444444444444444,60815.50194444445,6730.86726406032,2422537.9569444447,16,0,0,0,0,0,0,0,560,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,320,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310782.0,Teiid,5683,305,305,0.0,0.0,set(),0,0.0,0,0.0,2001-10-31 00:00:00.000,2021-10-05 00:44:06.000,3272.7063277904867,84.36305555555556,0.009444444444444445,132070.18083333335,10103.380672551337,18598790.060833335,608,0,0,0,0,0,0,0,405,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,544,0,0,0,0,0,0,0,0,0,0,0,0
12310783.0,Teiid Designer,3099,153,158,0.0,0.0,set(),0,0.0,0,0.0,2005-12-01 00:00:00.000,2020-08-10 00:17:26.000,9996.73460551791,1055.64,0.005833333333333334,109575.8775,17665.39294789161,30979880.5425,294,0,0,0,0,0,0,0,245,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2044,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0
12310794.0,Visual Design,1653,82,95,0.0,0.0,set(),0,0.0,0,0.0,2007-05-18 10:22:46.000,2021-12-01 21:09:11.000,3273.9892160717886,1012.2586111111111,0.004722222222222222,70371.20222222223,6288.724234809615,5411904.174166666,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,1366,0,0,0,0,1,0,0,0,3,0,0
12310799.0,Infinispan,11012,559,568,0.0,0.0,set(),0,0.0,0,0.0,2009-03-03 10:56:12.000,2021-12-21 21:09:56.000,3932.7135675979744,245.35930555555555,0.0033333333333333335,83828.6925,10299.541231549578,43307041.80638889,1920,0,0,0,0,0,0,0,1146,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5733,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
12310885.0,Arquillian,1706,233,233,0.0,0.0,set(),0,0.0,0,0.0,2009-08-06 08:08:24.000,2021-07-13 19:27:50.000,2990.8430239676954,224.7913888888889,0.006388888888888889,53283.70861111111,6787.737718501545,5102378.198888889,175,0,0,0,0,0,0,0,205,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,559,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,101,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12310890.0,Errai,962,162,162,0.0,0.0,set(),0,0.0,0,0.0,2009-09-30 12:18:37.000,2020-06-08 11:11:44.000,2129.5795195195196,193.91041666666666,0.0019444444444444444,38130.14027777778,4547.166604049073,2048655.4977777777,102,0,0,0,0,0,0,0,91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
12310891.0,Weld,2474,453,453,0.0,0.0,set(),0,0.0,0,0.0,2008-06-02 09:35:35.000,2021-12-16 14:39:43.000,2640.773054432768,329.34555555555556,0.0075,65197.529444444444,6810.7696800598205,6533272.536666667,162,0,0,0,0,0,0,0,474,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12310930.0,ModeShape,2631,251,253,0.0,0.0,set(),0,0.0,0,0.0,2008-01-21 20:48:30.000,2019-03-06 18:55:58.000,2389.649178702648,151.83583333333334,0.004722222222222222,67720.76805555556,6352.002301702554,6287166.989166667,190,0,0,0,0,0,0,0,347,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1367,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
12311104.0,SwitchYard,2528,99,99,0.0,0.0,set(),0,0.0,0,0.0,2010-11-03 13:30:24.000,2018-09-26 06:32:54.000,1512.6548988001055,308.44124999999997,0.014722222222222222,74528.45805555556,3920.1537756988973,3823991.5841666665,324,0,0,0,0,0,0,0,494,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12311211.0,Application Server 7,5427,659,659,0.0,0.0,set(),0,0.0,0,0.0,2006-04-19 09:53:41.000,2013-04-19 10:06:49.000,1299.0190367094567,300.5597222222222,0.001388888888888889,49102.44666666666,2533.793429501244,7049776.312222222,202,0,0,0,0,0,0,0,876,0,336,0,25,0,0,0,0,0,2,0,0,0,0,0,0,871,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2944,0,0,0,0,0,138,14,0,0,0,0,0,0,0,0,0,2,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0
12311621.0,AeroGear,9471,232,232,0.0,0.0,set(),0,0.0,0,0.0,2011-10-31 15:51:53.000,2021-01-08 16:03:32.000,3747.4798713323717,433.1983333333333,0.0,67102.28916666667,8780.772276689238,35492381.86138889,631,0,0,0,0,0,3,7,3485,0,1294,0,3,0,22,0,0,0,4,1,0,0,0,0,0,1933,0,0,0,163,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1373,0,0,1,1,0,21,3,0,0,0,0,0,16,2,0,0,492,1,0,1,10,0,0,0,1,0,0,0,0,0,0,0
12311820.0,Forge,2326,210,211,0.0,0.0,set(),0,0.0,0,0.0,2010-10-22 11:34:26.000,2021-09-04 15:18:55.000,3060.0226111827646,77.29055555555556,0.0025,86234.57555555555,8809.988719814619,7117612.593611111,370,0,0,0,0,0,0,0,103,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,770,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
12312221.0,JBoss Developer Materials,741,86,86,0.0,0.0,set(),0,0.0,0,0.0,2011-11-22 08:31:02.000,2021-12-15 14:08:17.000,3168.3547016044386,199.18083333333334,0.002777777777777778,58946.71805555555,6594.23076044299,2347750.833888889,72,0,0,0,0,0,0,0,62,0,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,41,7,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312521.0,Undertow,1585,520,527,0.0,0.0,set(),0,0.0,0,0.0,2012-02-29 14:31:16.000,2021-12-13 13:59:49.000,1933.0033978268489,80.93388888888889,0.0038888888888888888,62401.30694444444,5779.208966734419,3063810.3855555556,124,0,0,0,0,0,0,6,45,0,39,0,11,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,6,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1147,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12313021.0,Drools,5171,700,705,0.0,0.0,set(),0,0.0,0,0.0,2007-08-12 10:24:54.000,2022-01-04 11:28:03.000,3624.967650733793,314.6872222222222,0.0025,119810.86972222223,10184.290139560284,18744707.721944444,704,0,0,0,0,0,0,0,963,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2786,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,48,2,0,5,76,0,0,0,0,0,0,0,0,0,0,0
